ID,MEMBER_MAPPING_ID,MEMBER_MAPPING_ROW,VARIABLE_ID,IS_SOURCE,MEMBER_ID,VALID_FROM,VALID_TO,MEMBER_HIERARCHY
246,DPM_BAS_APL,24,EBA_BAS,true,EBA_BA_EBA_x7,,,
247,DPM_BAS_APL,24,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_38,,,
248,DPM_BAS_APL,31,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_2,,,
249,DPM_BAS_APL,31,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
250,DPM_BAS_APL,31,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_2,,,
251,DPM_BAS_APL,32,EBA_APL,true,EBA_PL_EBA_x26,,,
252,DPM_BAS_APL,32,EBA_BAS,true,EBA_BA_EBA_x7,,,
253,DPM_BAS_APL,32,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_23,,,
254,DPM_BAS_APL,32,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
255,DPM_BAS_APL,32,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_0,,,
256,DPM_BAS_APL,33,EBA_APL,true,EBA_PL_EBA_x66,,,
257,DPM_BAS_APL,33,EBA_BAS,true,EBA_BA_EBA_x6,,,
258,DPM_BAS_APL,33,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_3,,,
259,DPM_BAS_APL,33,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
260,DPM_BAS_APL,33,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_2,,,
